,Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP,Station Absolute Height,X Distance,Y Distance,Distance To Station,Altitude Delta,Azimuth To Station,Height Delta,Station Total Downtilt,Station Downtilt Delta,Vertical Degree
0,1014501,423245.0,3383570.0,12,120,3,7,2585.0,4.2,516,0,5,423745,3383400,517,0,6,-85.75,528,500.0,-170.0,528.1098370604358,1,-11.221966777554485,-11,10,-4,1.1932412720713355
1,1014501,423245.0,3383570.0,12,120,3,7,2585.0,4.2,516,0,5,423705,3383440,516,0,6,-95.5,528,460.0,-130.0,478.0167361086848,0,-14.219246690484624,-12,10,-4,1.4380353789307811
2,1014501,423245.0,3383570.0,12,120,3,7,2585.0,4.2,516,0,5,423710,3383425,516,0,6,-94.4,528,465.0,-145.0,487.08315511830216,0,-12.681061568485234,-12,10,-4,1.4112791497741577
3,1014501,423245.0,3383570.0,12,120,3,7,2585.0,4.2,516,0,5,423720,3383375,517,0,6,-82.93,528,475.0,-195.0,513.4685968976097,1,-7.680559607024918,-11,10,-4,1.2272555486875383
4,1014501,423245.0,3383570.0,12,120,3,7,2585.0,4.2,516,0,5,423750,3383385,517,0,5,-79.33,528,505.0,-185.0,537.8196723809942,1,-9.880366859181663,-11,10,-4,1.1717044686455578
5,1014501,423245.0,3383570.0,12,120,3,7,2585.0,4.2,516,0,5,423755,3383390,517,0,5,-82.6,528,510.0,-180.0,540.8326913195984,1,-10.55996517182382,-11,10,-4,1.1651786209704698
6,1014501,423245.0,3383570.0,12,120,3,7,2585.0,4.2,516,0,5,423725,3383380,517,0,6,-84.13,528,480.0,-190.0,516.2363799656123,1,-8.404689551032334,-11,10,-4,1.2206776577685383
7,1014501,423245.0,3383570.0,12,120,3,7,2585.0,4.2,516,0,5,423740,3383395,517,0,6,-83.53,528,495.0,-175.0,525.0238089839355,1,-10.529697990533066,-11,10,-4,1.2002529579106926
8,1014501,423245.0,3383570.0,12,120,3,7,2585.0,4.2,516,0,5,423735,3383370,517,0,5,-86.36,528,490.0,-200.0,529.2447448959697,1,-7.796521467942625,-11,10,-4,1.1906832332718227
9,1014501,423245.0,3383570.0,12,120,3,7,2585.0,4.2,516,0,5,423680,3383415,516,0,5,-81.13,528,435.0,-155.0,461.7899955607527,0,-10.38790629109593,-12,10,-4,1.4885438497569112
