,Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP,Station Absolute Height,X Distance,Y Distance,Distance To Station,Altitude Delta,Azimuth To Station,Height Delta,Station Total Downtilt,Station Downtilt Delta,Vertical Degree
0,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429890,3383320,509,0,5,-102.25,535,450.0,185.0,486.5439342957633,2,37.65189165209057,-26,9,3,3.0588700908378748
1,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429905,3383285,509,0,5,-103.29,535,465.0,150.0,488.5949242470699,2,42.12130340415865,-26,9,3,3.046054009220249
2,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429900,3383290,509,0,5,-106.33,535,460.0,155.0,485.41219597368996,2,41.378420633512405,-26,9,3,3.065988254212651
3,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429925,3383305,509,0,6,-100.5,535,485.0,170.0,513.9309292113095,2,40.68364718049588,-26,9,3,2.896150492732598
4,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429935,3383315,509,27,5,-103.5,535,495.0,180.0,526.7114959823831,2,40.01689347810003,-26,9,3,2.825991213806957
5,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429555,3383375,509,0,5,-91.0,535,115.0,240.0,266.1296676434253,2,-4.397812448558227,-26,9,3,5.579902886669267
6,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429840,3383070,509,0,14,-109.0,535,400.0,-65.0,405.2468383590426,2,69.22988624372772,-26,9,3,3.670975696910698
7,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429550,3383380,509,0,5,-86.88,535,110.0,245.0,268.5609800399157,2,-5.820892853310852,-26,9,3,5.529701921151418
8,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429535,3383395,509,0,5,-85.67,535,95.0,260.0,276.81221071332817,2,-9.928474135461272,-26,9,3,5.365849043759991
9,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429525,3383385,509,0,5,-87.5,535,85.0,250.0,264.0549185302179,2,-11.221966777554485,-26,9,3,5.623465721942828
10,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429435,3383280,508,0,5,-65.0,535,-5.0,145.0,145.08618128546908,1,328.02506598911805,-27,9,3,10.541940351256832
11,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429570,3383385,509,5,6,-85.89,535,130.0,250.0,281.7800560721074,2,-2.5255683737228765,-26,9,3,5.271785680629503
12,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429540,3383415,509,0,5,-87.0,535,100.0,280.0,297.3213749463701,2,-10.346175941946683,-26,9,3,4.997657319386567
13,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429520,3383435,509,0,5,-88.5,535,80.0,300.0,310.4834939252005,2,-15.068582821862435,-26,9,3,4.786801067113345
14,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429530,3383425,509,0,5,-91.0,535,90.0,290.0,303.6445290137795,2,-12.75854060106002,-26,9,3,4.894095928191847
15,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429535,3383430,509,0,5,-85.25,535,95.0,295.0,309.9193443462347,2,-12.149681697783194,-26,9,3,4.795473934378125
16,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429560,3383395,509,5,5,-84.88,535,120.0,260.0,286.35642126552705,2,-5.224859431168056,-26,9,3,5.187998824457673
17,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429555,3383410,509,0,5,-82.44,535,115.0,275.0,298.0771712157776,2,-7.30620505490765,-26,9,3,4.985049331463999
18,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429525,3383440,509,0,5,-84.67,535,85.0,305.0,316.62280397975127,2,-14.427456403189751,-26,9,3,4.694403982401249
19,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429510,3383445,509,0,14,-86.0,535,70.0,310.0,317.80497164141406,2,-17.27564431457762,-26,9,3,4.677019398304785
20,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429545,3383420,509,0,5,-81.14,535,105.0,285.0,303.7268509697488,2,-9.775140568831944,-26,9,3,4.892775875436257
21,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429550,3383405,509,0,5,-86.25,535,110.0,270.0,291.547594742265,2,-7.833654177917538,-26,9,3,5.096114296326428
22,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429920,3383355,508,0,5,-114.0,535,480.0,220.0,528.0151512977634,1,35.37643521383637,-27,9,3,2.927264138126147
23,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429565,3383400,509,5,6,-86.0,535,125.0,265.0,293.00170647967224,2,-4.746836605426097,-26,9,3,5.070955441469055
24,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,430030,3383540,507,0,5,-94.0,535,590.0,405.0,715.6290938747529,0,25.532711823141995,-28,9,3,2.2406354617312148
25,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429665,3383325,509,0,5,-83.05,535,225.0,190.0,294.49108645254444,2,19.820766078092674,-26,9,3,5.045441944415656
26,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429870,3383380,508,0,5,-111.5,535,430.0,245.0,494.8989795907848,1,30.32691788792215,-27,9,3,3.1227665004656835
27,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429875,3383375,508,0,5,-110.5,535,435.0,240.0,496.8148548503758,1,31.113418233089305,-27,9,3,3.1107478214970663
28,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429625,3383285,508,0,6,-77.2,535,185.0,150.0,238.17010727629108,1,20.9644871012531,-27,9,3,6.46768682256057
29,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429620,3383290,508,0,6,-78.2,535,180.0,155.0,237.53947040439405,1,19.267893300290837,-27,9,3,6.484711634059802
30,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429610,3383320,509,0,6,-76.05,535,170.0,185.0,251.24689052802225,2,12.580490783343691,-26,9,3,5.90815878097044
31,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429890,3383440,509,0,14,-97.86,535,450.0,305.0,543.6221113972463,2,25.87145292585484,-26,9,3,2.738218196582988
32,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429615,3383315,509,0,6,-75.73,535,175.0,180.0,251.04780421266383,2,14.193070544897637,-26,9,3,5.912810896825759
33,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429660,3383330,509,0,5,-83.33,535,220.0,195.0,293.981291921782,2,18.44738685186519,-26,9,3,5.054145994524283
34,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429670,3383340,509,0,5,-83.0,535,230.0,205.0,308.09901006007794,2,18.289242678491803,-26,9,3,4.823673623157277
35,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429600,3383310,509,0,5,-74.05,535,160.0,175.0,237.11811402758752,2,12.436229788535002,-26,9,3,6.257483673247998
36,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429655,3383355,509,0,5,-90.0,535,215.0,220.0,307.6117683054405,2,14.341456822436385,-26,9,3,4.83127794577426
37,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,430035,3383535,507,0,5,-95.6,535,595.0,400.0,716.9553682064177,0,26.08828646356079,-28,9,3,2.2364947899806182
38,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429605,3383305,508,0,5,-77.33,535,165.0,170.0,236.90715480964266,1,14.144902603733271,-27,9,3,6.501871601843041
39,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429675,3383335,509,0,5,-82.2,535,235.0,200.0,308.58548248418947,2,19.600095666263257,-26,9,3,4.816105095132715
40,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429880,3383430,509,0,5,-95.0,535,440.0,295.0,529.7405025104273,2,26.159943865032744,-26,9,3,2.8098584311802712
41,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,430020,3383530,507,0,5,-101.0,535,580.0,395.0,701.7300050589258,0,25.743787070980886,-28,9,3,2.284968896597184
42,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429630,3383300,509,0,5,-75.76,535,190.0,165.0,251.6445906432324,2,19.028263666485145,-26,9,3,5.898887396813954
43,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,430025,3383525,507,0,5,-94.5,535,585.0,390.0,703.0824987154779,0,26.30993247402023,-28,9,3,2.280578032512538
44,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429895,3383435,509,0,5,-101.5,535,455.0,300.0,545.0,2,26.60151153201275,-26,9,3,2.7313058312672576
45,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429860,3383370,508,0,5,-101.0,535,420.0,235.0,481.27435003332556,1,30.771948056854853,-27,9,3,3.210987967306908
46,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429850,3383400,509,0,5,-101.33,535,410.0,265.0,488.18541559534526,2,27.12373824778939,-26,9,3,3.048604338300414
47,2087701,429440.0,3383135.0,28,30,6,3,2585.0,16.2,507,0,5,429865,3383365,508,0,5,-100.67,535,425.0,230.0,483.2442446630896,1,31.578790775473124,-27,9,3,3.1979259332366192
