,Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP,Station Absolute Height,X Distance,Y Distance,Distance To Station,Altitude Delta,Azimuth To Station,Height Delta,Station Total Downtilt,Station Downtilt Delta,Vertical Degree
0,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408290,3388770,496,0,5,-97.67,525,-160.0,-220.0,272.02941017470886,-2,-136.0273733851036,-29,14,-2,6.085098101624915
1,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408305,3388795,496,0,5,-98.67,525,-145.0,-195.0,243.00205760445732,-2,-136.63411387596742,-29,14,-2,6.805523356525901
2,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408195,3388665,501,0,5,-86.5,525,-255.0,-325.0,413.09805131469693,3,-138.11827636936306,-24,14,-2,3.32500889929754
3,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408165,3388655,504,36,5,-102.0,525,-285.0,-335.0,439.82951242498496,6,-140.3893506813394,-21,14,-2,2.733555344858846
4,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,409645,3386375,490,24,12,-86.5,525,1195.0,-2615.0,2875.1086935975136,-8,-75.44059619431063,-35,14,-2,0.697453016833055
5,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408330,3388910,496,0,5,-114.67,525,-120.0,-80.0,144.22205101855957,-2,-156.30993247402023,-29,14,-2,11.369354641667439
6,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408355,3388885,496,0,6,-116.6,525,-95.0,-105.0,141.59802258506295,-2,-142.13759477388825,-29,14,-2,11.574410327982859
7,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408370,3388950,498,18,12,-89.5,525,-80.0,-40.0,89.44271909999159,0,-163.434948822922,-27,14,-2,16.797446783406087
8,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408460,3388860,496,0,5,-79.09,525,10.0,-130.0,130.38404810405297,-2,-95.60129464500447,-29,14,-2,12.539597460226878
9,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408425,3388815,497,0,5,-98.5,525,-25.0,-175.0,176.7766952966369,-1,-108.13010235415598,-28,14,-2,9.000418009206237
10,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408420,3388820,497,0,5,-89.63,525,-30.0,-170.0,172.6267650163207,-1,-110.00797980144135,-28,14,-2,9.213119108128522
11,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408405,3388835,497,0,5,-97.95,525,-45.0,-155.0,161.40012391568973,-1,-116.18920625702695,-28,14,-2,9.841827660382467
12,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408450,3388870,496,0,5,-79.06,525,0.0,-120.0,120.0,-2,-100.0,-29,14,-2,13.585991207888908
13,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408400,3388840,497,0,6,-90.62,525,-50.0,-150.0,158.11388300841898,-1,-118.43494882292202,-28,14,-2,10.042257829536542
14,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408440,3388880,496,0,5,-82.74,525,-10.0,-110.0,110.45361017187261,-2,-105.1944289077348,-29,14,-2,14.711180347338413
15,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408415,3388825,497,0,5,-94.47,525,-35.0,-165.0,168.67127793433,-1,-111.97613244420336,-28,14,-2,9.425341088797365
16,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408380,3388940,498,18,12,-123.88,525,-70.0,-50.0,86.02325267042627,0,-154.46232220802563,-27,14,-2,17.425436638533274
17,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408455,3388865,496,0,5,-78.83,525,5.0,-125.0,125.09996003196804,-2,-97.70938995736148,-29,14,-2,13.051471804313405
18,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408410,3388830,497,0,5,-94.51,525,-40.0,-160.0,164.92422502470643,-1,-114.03624346792648,-28,14,-2,9.635511921940111
19,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408470,3388850,495,0,5,-82.5,525,20.0,-140.0,141.4213562373095,-3,-91.86989764584403,-30,14,-2,11.976725812374069
20,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408445,3388875,496,0,5,-83.64,525,-5.0,-115.0,115.10864433221339,-2,-102.48955292199916,-29,14,-2,14.14059012366322
21,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408475,3388845,495,0,5,-84.56,525,25.0,-145.0,147.13938969562162,-3,-90.21759296819272,-30,14,-2,11.52398600402695
22,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408395,3388925,497,6,5,-97.0,525,-55.0,-65.0,85.14693182963201,-1,-140.2363583092738,-28,14,-2,18.203105010700444
23,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408435,3388805,496,0,5,-96.67,525,-15.0,-185.0,185.60711193270586,-2,-104.63546342690265,-29,14,-2,8.880324292620518
24,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408340,3388900,496,0,5,-112.0,525,-110.0,-90.0,142.12670403551894,-2,-150.71059313749967,-29,14,-2,11.53251149379497
25,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408335,3388905,496,0,5,-113.67,525,-115.0,-85.0,143.0034964607509,-2,-153.53076560994813,-29,14,-2,11.46368014089463
26,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408465,3388855,495,0,5,-79.47,525,15.0,-135.0,135.83077707206124,-3,-93.6598082540901,-30,14,-2,12.454576368475026
27,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408430,3388810,496,0,5,-93.67,525,-20.0,-180.0,181.10770276274835,-2,-106.3401917459099,-29,14,-2,9.097299807000764
28,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408325,3388915,496,18,5,-113.75,525,-125.0,-75.0,145.7737973711325,-2,-159.03624346792648,-29,14,-2,11.251432510402507
29,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408320,3388920,497,18,13,-114.25,525,-130.0,-70.0,147.648230602334,-1,-161.69924423399362,-28,14,-2,10.738054051180983
30,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408365,3388955,498,18,5,-116.0,525,-85.0,-35.0,91.92388155425118,0,-167.61986494804043,-27,14,-2,16.36863597851052
31,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408265,3388690,497,0,6,-101.2,525,-185.0,-300.0,352.4556709715422,-1,-131.6607510966366,-28,14,-2,4.542187110393043
32,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408235,3388740,496,0,5,-93.0,525,-215.0,-250.0,329.73474187595093,-2,-140.69553103949204,-29,14,-2,5.026201387345026
33,2248101,408450.0,3388990.0,27,190,6,8,2585.0,8.2,498,33,5,408430,3389020,500,0,5,-84.0,525,-20.0,30.0,36.05551275463989,2,113.69006752597977,-25,14,-2,34.73648128125796
