,Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP,Station Absolute Height,X Distance,Y Distance,Distance To Station,Altitude Delta,Azimuth To Station,Height Delta,Station Total Downtilt,Station Downtilt Delta,Vertical Degree
0,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400705,3396205,516,0,13,-101.67,543,110.0,95.0,145.34441853748632,3,145.8150838748816,-27,15,3,10.523628980385817
1,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400770,3396320,517,0,13,-99.0,543,175.0,210.0,273.3587386567329,4,155.19442890773482,-26,15,3,5.43323523619818
2,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400715,3396215,516,9,5,-104.33,543,120.0,105.0,159.45218719101973,3,146.18592516570965,-27,15,3,9.610717701689179
3,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400690,3396240,516,0,6,-82.0,543,95.0,130.0,161.01242188104618,3,158.84181456019166,-27,15,3,9.51930085133963
4,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400710,3396220,516,0,13,-91.0,543,115.0,110.0,159.13830462839547,3,148.7269699799433,-27,15,3,9.629319174413656
5,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400685,3396225,516,0,6,-88.14,543,90.0,115.0,146.03081866510234,3,156.9529574681739,-27,15,3,10.475261368022366
6,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400645,3396185,516,0,13,-81.53,543,50.0,75.0,90.13878188659973,3,161.30993247402023,-27,15,3,16.674961718230765
7,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400700,3396210,516,0,5,-99.33,543,105.0,100.0,145.0,3,148.60281897270363,-27,15,3,10.548065418142127
8,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400735,3396275,516,0,5,-95.33,543,140.0,165.0,216.390850083824,3,154.6858998395027,-27,15,3,7.1122788945566455
9,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400670,3396180,516,0,5,-76.63,543,75.0,70.0,102.59142264341595,3,148.02506598911802,-27,15,3,14.744741796263813
10,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400655,3396195,516,0,13,-75.77,543,60.0,85.0,104.04326023342406,3,159.78240703180728,-27,15,3,14.547778342235604
11,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400640,3396190,516,0,13,-79.1,543,45.0,80.0,91.7877987534291,3,165.64224645720873,-27,15,3,16.39160203921666
12,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400680,3396230,516,0,6,-78.53,543,85.0,120.0,147.05441169852742,3,159.6887865603668,-27,15,3,10.403944457399108
13,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400650,3396200,516,0,13,-79.08,543,55.0,90.0,105.47511554864494,3,163.5704343851615,-27,15,3,14.358505772123848
14,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400675,3396175,516,0,5,-77.43,543,80.0,65.0,103.07764064044152,3,144.0938588862295,-27,15,3,14.678200750229038
15,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400660,3396170,515,0,13,-77.84,543,65.0,60.0,88.45903006477066,2,147.70938995736148,-28,15,3,17.564178944439576
16,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400665,3396165,515,0,6,-79.16,543,70.0,55.0,89.02246907382428,2,143.15722658736905,-28,15,3,17.45978692081104
17,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400785,3396285,517,0,5,-91.8,543,190.0,175.0,258.3118270617898,4,147.6467031338917,-26,15,3,5.747665113898354
18,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400925,3396465,517,0,5,-102.5,543,330.0,355.0,484.69062297510976,4,152.0901591537107,-26,15,3,3.0705439520350684
19,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400825,3396200,517,6,5,-101.0,543,230.0,90.0,246.9817807045694,4,126.37062226934319,-26,15,3,6.009445984847631
20,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400640,3396335,517,0,6,-93.0,543,45.0,225.0,229.4558781116753,4,183.69006752597977,-26,15,3,6.4646995334482975
21,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400650,3396325,517,0,5,-88.0,543,55.0,215.0,221.92341021172146,4,180.65066795705286,-26,15,3,6.682170568935387
22,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400805,3396180,516,0,5,-104.6,543,210.0,70.0,221.35943621178654,3,123.43494882292202,-27,15,3,6.9542191120002546
23,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400690,3396365,518,0,6,-87.5,543,95.0,255.0,272.12129648375554,5,174.56717132060132,-25,15,3,5.249074118523364
24,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400830,3396185,516,6,13,-103.0,543,235.0,75.0,246.6779276708802,3,122.70042778866718,-27,15,3,6.246413356782181
25,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400840,3396215,516,6,13,-101.5,543,245.0,105.0,266.5520587052368,3,128.19859051364818,-27,15,3,5.783963932569519
26,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400660,3396355,517,0,12,-90.53,543,65.0,245.0,253.4758371127315,4,180.14138555207535,-26,15,3,5.856567936886813
27,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400685,3396380,518,0,6,-85.44,543,90.0,270.0,284.60498941515414,5,176.56505117707798,-25,15,3,5.020036055346784
28,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400675,3396350,517,0,5,-90.88,543,80.0,240.0,252.98221281347034,4,176.56505117707798,-26,15,3,5.867915735335098
29,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,401175,3395890,512,0,13,-104.67,543,580.0,-220.0,620.3224967708329,-1,84.22774531795417,-31,15,3,2.8609195755992123
30,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400680,3396375,518,0,5,-84.18,543,85.0,265.0,278.29840100151495,5,177.2161115573075,-25,15,3,5.133195242305357
31,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400655,3396330,517,6,5,-88.91,543,60.0,220.0,228.0350850198276,4,179.74488129694222,-26,15,3,6.504634281949115
32,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400670,3396345,517,0,5,-88.7,543,75.0,235.0,246.6779276708802,4,177.29957221133282,-26,15,3,6.016794035101968
33,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400665,3396360,517,0,5,-91.81,543,70.0,250.0,259.61509971494337,4,179.35775354279127,-26,15,3,5.719003469983436
34,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,401170,3395885,512,0,5,-106.67,543,575.0,-225.0,617.4544517614235,-1,83.62937773065681,-31,15,3,2.8741861727710942
35,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400635,3395920,512,0,5,-93.67,543,40.0,-190.0,194.164878389476,-1,26.888658039627984,-31,15,3,9.071176721960285
36,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400605,3396000,513,9,6,-105.33,543,10.0,-110.0,110.45361017187261,0,20.194428907734803,-30,15,3,15.195371245889852
37,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400590,3395925,513,0,5,-93.33,543,-5.0,-185.0,185.06755523321746,0,13.45184230102204,-30,15,3,9.207721840714681
38,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400595,3395930,513,0,5,-107.0,543,0.0,-180.0,180.0,0,15.0,-30,15,3,9.462322208025617
39,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400600,3395995,513,9,6,-105.0,543,5.0,-115.0,115.10864433221339,0,17.48955292199915,-30,15,3,14.607664727746416
40,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400525,3395920,513,0,5,-103.33,543,-70.0,-190.0,202.48456731316588,0,-5.224859431168085,-30,15,3,8.427602072947325
41,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400610,3395985,513,0,5,-87.5,543,15.0,-125.0,125.89678312014172,0,21.842773412630933,-30,15,3,13.403081587317423
42,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400615,3395990,513,0,6,-105.67,543,20.0,-120.0,121.6552506059644,0,24.46232220802561,-30,15,3,13.852668760762048
43,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400630,3395965,513,0,5,-117.0,543,35.0,-145.0,149.164338901763,0,28.570434385161477,-30,15,3,11.371647473554587
44,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,401710,3396025,513,0,13,-113.5,543,1115.0,-85.0,1118.2352167589786,0,100.64059215565518,-30,15,3,1.5367618158287983
45,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,401700,3396035,513,0,5,-112.5,543,1105.0,-75.0,1107.5423242477011,0,101.11710143963631,-30,15,3,1.5515914384310807
46,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,401715,3396030,513,0,13,-111.0,543,1120.0,-80.0,1122.853507809456,0,100.91438322002512,-30,15,3,1.530444134195579
47,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,401290,3396375,513,0,5,-97.0,543,695.0,265.0,743.8077708655644,0,125.87159706973213,-30,15,3,2.309658895334224
48,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400725,3396280,516,0,5,-89.0,543,130.0,170.0,214.00934559032697,3,157.59464336859145,-27,15,3,7.190600674914072
49,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400690,3396225,516,0,6,-94.0,543,95.0,115.0,149.164338901763,3,155.4403320310055,-27,15,3,10.259928326357048
50,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400715,3396210,516,9,5,-98.0,543,120.0,100.0,156.20499351813308,3,144.80557109226518,-27,15,3,9.806664771020705
51,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400720,3396275,516,0,5,-90.3,543,125.0,165.0,207.0024154448445,3,157.85331330197823,-27,15,3,7.4313222256908675
52,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400825,3396340,516,0,5,-107.0,543,230.0,230.0,325.2691193458119,3,150.0,-27,15,3,4.745140180587556
53,1327001,400595.0,3396110.0,30,75,9,6,2585.0,9.2,513,0,13,400795,3396290,517,0,13,-93.33,543,200.0,180.0,269.0724809414742,4,146.98721249581666,-26,15,3,5.519255047785942
