,Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP,Station Absolute Height,X Distance,Y Distance,Distance To Station,Altitude Delta,Azimuth To Station,Height Delta,Station Total Downtilt,Station Downtilt Delta,Vertical Degree
0,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,405790,3387405,493,0,6,-97.5,527,-2465.0,-3805.0,4533.679521095421,-7,-172.93644977148864,-34,12,6,0.4296774783333147
1,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,405785,3387420,493,0,6,-97.0,527,-2470.0,-3790.0,4523.8258145070085,-7,-173.092892184963,-34,12,6,0.43061335798781214
2,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,405825,3387380,493,0,6,-93.93,527,-2430.0,-3830.0,4535.83509400419,-7,-172.3936870564009,-34,12,6,0.42947328959809566
3,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,405835,3387370,493,0,6,-97.78,527,-2420.0,-3840.0,4538.942608141239,-7,-172.21947199971868,-34,12,6,0.429179268612199
4,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,405920,3387275,494,0,7,-96.6,527,-2335.0,-3935.0,4575.636567735685,-6,-170.684581404982,-33,12,6,0.4132163721069128
5,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,405940,3387255,493,0,7,-91.67,527,-2315.0,-3955.0,4582.712079107741,-7,-170.34193304060216,-34,12,6,0.42508032969012466
6,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,405930,3387265,493,0,7,-115.0,527,-2325.0,-3945.0,4579.153851968724,-7,-170.51312486161444,-34,12,6,0.4254106258208007
7,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,405810,3387385,493,0,6,-93.63,527,-2445.0,-3825.0,4539.6750985065,-7,-172.5873518468824,-34,12,6,0.4291100218233692
8,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,405935,3387270,493,0,7,-120.0,527,-2320.0,-3940.0,4572.30795113365,-7,-170.49095888076198,-34,12,6,0.4260475496056877
9,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,405990,3387205,490,0,5,-138.0,527,-2265.0,-4005.0,4601.113995544992,-10,-169.49002912623436,-37,12,6,0.46073584561464703
10,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,405815,3387390,493,0,6,-98.0,527,-2440.0,-3820.0,4532.769572788804,-7,-172.56813937178492,-34,12,6,0.4297637323606044
11,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,405925,3387280,494,0,6,-107.25,527,-2330.0,-3930.0,4568.785396579708,-6,-170.6626553575711,-33,12,6,0.41383599361639406
12,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,405830,3387365,493,0,6,-96.33,527,-2425.0,-3845.0,4545.83875648928,-7,-172.23918770290175,-34,12,6,0.42852821748479164
13,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,405820,3387375,493,0,6,-95.14,527,-2435.0,-3835.0,4542.735959749367,-7,-172.41315167638146,-34,12,6,0.42882090152633706
14,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,405805,3387400,493,0,6,-99.0,527,-2450.0,-3810.0,4529.746129751644,-7,-172.74282618975943,-34,12,6,0.43005057346432907
15,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,410070,3395100,499,0,2,-99.5,527,1815.0,3890.0,4292.589544785292,-1,14.987138312725278,-28,12,6,0.3737275733704179
16,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,410075,3395095,498,0,2,-103.0,527,1820.0,3885.0,4290.177735245942,-2,14.898391286176604,-29,12,6,0.3872921827181266
17,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,410065,3395085,498,0,2,-100.33,527,1810.0,3875.0,4276.882626399747,-2,14.962873533295038,-29,12,6,0.38849608158520565
18,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,410060,3395090,498,0,2,-97.5,527,1805.0,3880.0,4279.301929053382,-2,15.051859806590528,-29,12,6,0.388276452114478
19,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,410045,3395105,498,0,2,-106.0,527,1790.0,3895.0,4286.6216301418535,-2,15.318212960800565,-29,12,6,0.38761346362943155
20,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,408175,3391025,497,0,7,-90.0,527,-80.0,-185.0,201.55644370746373,-3,-163.38522105721376,-30,12,6,8.465848238967707
21,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,408170,3391030,497,0,7,-86.67,527,-85.0,-180.0,199.06029237394384,-3,-165.27772223555297,-30,12,6,8.570440296781118
22,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,407975,3391225,496,0,5,-92.5,527,-280.0,15.0,280.40149785619906,-4,126.9335144988741,-31,12,6,6.308758456800947
23,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,407980,3391220,496,0,5,-99.0,527,-275.0,10.0,275.1817581163403,-4,127.91743472026917,-31,12,6,6.427432873195955
24,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,408125,3391225,496,0,6,-99.75,527,-130.0,15.0,130.86252328302402,-4,123.418055344822,-31,12,6,13.327120051236019
25,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,408090,3391280,495,0,7,-101.5,527,-165.0,70.0,179.2344832893492,-5,107.0112831979194,-32,12,6,10.12276403548796
26,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,408240,3391110,498,0,5,-92.0,527,-15.0,-100.0,101.11874208078342,-2,-148.53076560994813,-29,12,6,16.002443622701453
27,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,408195,3391175,499,0,7,-84.33,527,-60.0,-35.0,69.46221994724903,-1,-199.74356283647072,-28,12,6,21.954206938758368
28,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,408170,3391200,497,0,7,-68.6,527,-85.0,-10.0,85.58621384311844,-3,-223.29016319224309,-30,12,6,19.316775256615056
29,525201,408255.0,3391210.0,27,230,9,3,2585.0,9.2,500,0,12,408160,3391190,497,0,7,-77.8,527,-95.0,-20.0,97.082439194738,-3,-218.11134196037204,-30,12,6,17.171971281211626
