,Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP,Station Absolute Height,X Distance,Y Distance,Distance To Station,Altitude Delta,Azimuth To Station,Height Delta,Station Total Downtilt,Station Downtilt Delta,Vertical Degree
0,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408820,3393450,500,0,5,-100.0,519,-145.0,155.0,212.24985276791125,-1,133.0908475670036,-19,0,0,5.115319887049628
1,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408715,3393335,499,0,5,-105.5,519,-250.0,40.0,253.17977802344325,-2,170.90972307917764,-20,0,0,4.51671489873507
2,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408805,3393465,499,0,5,-100.5,519,-160.0,170.0,233.45235059857504,-2,133.26429541107166,-20,0,0,4.896606974764946
3,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408775,3393435,498,51,2,-105.5,519,-190.0,140.0,236.00847442411893,-3,143.61564818416412,-21,0,0,5.084778974777241
4,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408770,3393440,498,51,2,-99.0,519,-195.0,145.0,243.00205760445732,-3,143.3658861240326,-21,0,0,4.939173926522403
5,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408800,3393470,499,0,2,-108.5,519,-165.0,175.0,240.52026941611388,-2,133.3153156821037,-20,0,0,4.75338472355419
6,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408790,3393420,499,0,11,-113.67,519,-175.0,125.0,215.05813167606567,-2,144.46232220802563,-20,0,0,5.3131173344574005
7,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408825,3393445,500,0,5,-99.5,519,-140.0,150.0,205.1828452868319,-1,133.02506598911805,-19,0,0,5.290520983347492
8,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408800,3393295,498,0,5,-105.25,519,-165.0,0.0,165.0,-3,180.0,-21,0,0,7.253194612725333
9,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408830,3393305,498,0,5,-95.67,519,-135.0,10.0,135.36986370680884,-3,175.76360520094119,-21,0,0,8.81803673276356
10,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408805,3393300,498,0,5,-123.0,519,-160.0,5.0,160.0781059358212,-3,178.21008939175397,-21,0,0,7.473723192034916
11,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408820,3393315,498,0,5,-106.8,519,-145.0,20.0,146.37281168304446,-3,172.14668669802177,-21,0,0,8.164470091790598
12,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408825,3393320,498,0,5,-106.5,519,-140.0,25.0,142.21462653327893,-3,169.87532834460217,-21,0,0,8.399830867746234
13,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408955,3393430,500,0,6,-115.67,519,-10.0,135.0,135.36986370680884,-1,94.23639479905887,-19,0,0,7.989625988406572
14,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408910,3393385,500,0,5,-87.75,519,-55.0,90.0,105.47511554864494,-1,121.42956561483851,-19,0,0,10.211592035123685
15,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408885,3393380,500,0,5,-101.5,519,-80.0,85.0,116.72617529928752,-1,133.26429541107166,-19,0,0,9.245187211296576
16,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408900,3393395,501,0,5,-86.0,519,-65.0,100.0,119.26860441876563,0,123.02386755579664,-18,0,0,8.582302481494576
17,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408705,3392950,499,117,10,-95.0,519,-260.0,-345.0,432.001157405857,-2,-127.00252652819617,-20,0,0,2.6506825918941566
18,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408700,3392945,499,117,10,-94.0,519,-265.0,-350.0,439.00455578501686,-2,-127.13092444820948,-20,0,0,2.608455378920671
19,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408715,3392960,499,117,5,-112.0,519,-250.0,-335.0,418.0011961705373,-2,-126.73282666448938,-20,0,0,2.7393278948557267
20,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,409030,3393205,504,0,6,-93.5,519,65.0,-90.0,111.01801655587259,3,-54.1623470457217,-15,0,0,7.694817733381663
21,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408990,3393245,502,0,5,-79.61,519,25.0,-50.0,55.90169943749474,1,-63.43494882292201,-17,0,0,16.914791607260977
22,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,408970,3393265,501,0,12,-78.39,519,5.0,-30.0,30.4138126514911,0,-80.53767779197439,-18,0,0,30.61858926769569
23,2169401,408965.0,3393295.0,18,180,0,0,2585.0,11.2,501,0,12,409015,3393230,503,0,12,-84.25,519,50.0,-65.0,82.00609733428362,2,-52.43140797117252,-16,0,0,11.040139431903672
