,Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP,Station Absolute Height,X Distance,Y Distance,Distance To Station,Altitude Delta,Azimuth To Station,Height Delta,Station Total Downtilt,Station Downtilt Delta,Vertical Degree
0,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403750,3394115,508,0,5,-89.33,518,-130.0,10.0,130.38404810405297,-1,260.6012946450045,-10,6,0,4.385799530775009
1,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403755,3394120,508,0,5,-88.5,518,-125.0,15.0,125.89678312014172,-1,258.15722658736905,-10,6,0,4.541477258614925
2,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403805,3394170,508,0,5,-87.5,518,-75.0,65.0,99.24716620639605,-1,224.08561677997488,-10,6,0,5.753620978157765
3,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403745,3394110,508,0,5,-90.5,518,-135.0,5.0,135.09256086106296,-1,262.8789036033386,-10,6,0,4.233502721119429
4,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403800,3394165,508,0,5,-89.5,518,-80.0,60.0,100.0,-1,228.13010235415595,-10,6,0,5.710593137499642
5,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,404180,3394700,504,0,6,-105.5,518,300.0,595.0,666.3520090762839,-5,148.24268182812344,-14,6,0,1.2036024614721625
6,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,405220,3392380,499,0,7,-108.5,518,1340.0,-1725.0,2184.3133932657192,-10,32.84047505488155,-19,6,0,0.4983682101964305
7,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,404140,3394610,505,0,5,-110.0,518,260.0,505.0,568.000880281008,-4,147.75825848264267,-13,6,0,1.3111161328784027
8,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,404030,3394060,509,27,12,-87.0,518,150.0,-45.0,156.60459763365824,0,68.30075576600638,-9,6,0,3.2891463241711154
9,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403875,3394215,506,6,5,-84.0,518,-5.0,110.0,110.11357772772621,-3,177.60256220249983,-12,6,0,6.219457723984556
10,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403880,3394190,506,6,6,-79.67,518,0.0,85.0,85.0,-3,175.0,-12,6,0,8.035710710534794
11,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403860,3394210,506,0,5,-73.0,518,-20.0,105.0,106.88779163215975,-3,185.7842978675626,-12,6,0,6.405618300145838
12,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403945,3394125,509,0,5,-83.36,518,65.0,20.0,68.00735254367721,0,102.10272896905238,-9,6,0,7.53863939569589
13,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,404015,3394075,509,0,5,-83.17,518,135.0,-30.0,138.2931668593933,0,72.47119229084848,-9,6,0,3.7235091093771655
14,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403940,3394130,508,0,13,-82.96,518,60.0,25.0,65.0,-1,107.61986494804043,-10,6,0,8.74616226255521
15,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403955,3394135,508,0,13,-82.22,518,75.0,30.0,80.77747210701756,-1,106.80140948635182,-10,6,0,7.057133832785284
16,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403905,3394165,507,0,6,-78.67,518,25.0,60.0,65.0,-2,152.38013505195957,-11,6,0,9.605204155012947
17,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403910,3394180,506,0,6,-81.26,518,30.0,75.0,80.77747210701756,-3,153.19859051364818,-12,6,0,8.449849157186682
18,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403920,3394150,507,0,5,-74.79,518,40.0,45.0,60.207972893961475,-2,133.3664606634298,-11,6,0,10.353749632074488
19,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403895,3394195,506,0,6,-73.5,518,15.0,90.0,91.2414379544733,-3,165.53767779197437,-12,6,0,7.492492028240438
20,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403925,3394145,508,0,13,-78.39,518,45.0,40.0,60.207972893961475,-1,126.63353933657021,-10,6,0,9.430225138005694
21,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403865,3394205,506,6,6,-86.33,518,-15.0,100.0,101.11874208078342,-3,183.53076560994816,-12,6,0,6.7677734720918235
22,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403890,3394200,506,6,6,-88.25,518,10.0,95.0,95.524865872714,-3,168.99099404250546,-12,6,0,7.160088771511015
23,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403930,3394160,507,0,5,-75.14,518,50.0,55.0,74.33034373659252,-2,132.72631099390628,-11,6,0,8.417990887582802
24,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403900,3394170,507,0,6,-78.25,518,20.0,65.0,68.00735254367721,-2,157.89727103094765,-11,6,0,9.18785958026441
25,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403870,3394220,506,0,5,-88.67,518,-10.0,115.0,115.43396380615195,-3,179.9697407281103,-12,6,0,5.934895954608181
26,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403965,3394105,509,0,12,-76.14,518,85.0,0.0,85.0,0,85.0,-9,6,0,6.044092162241109
27,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403915,3394175,506,0,6,-80.35,518,35.0,70.0,78.26237921249263,-3,148.43494882292202,-12,6,0,8.717291391689896
28,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403995,3394095,509,0,5,-84.92,518,115.0,-10.0,115.43396380615195,0,80.03025927188969,-9,6,0,4.458141473129975
29,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,404010,3394080,509,0,6,-79.0,518,130.0,-25.0,132.38202294873727,0,74.11447294534128,-9,6,0,3.8892724419309603
30,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403960,3394110,509,0,5,-80.86,518,80.0,5.0,80.15609770940699,0,88.57633437499734,-9,6,0,6.40639067122062
31,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403885,3394185,506,0,6,-78.56,518,5.0,80.0,80.15609770940699,-3,171.42366562500263,-12,6,0,8.514396346499817
32,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,404005,3394065,509,0,6,-82.33,518,125.0,-40.0,131.24404748406687,0,67.25532837494308,-9,6,0,3.9228902479475884
33,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403950,3394140,508,0,13,-77.71,518,70.0,35.0,78.26237921249263,-1,111.56505117707798,-10,6,0,7.281529854829641
34,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403980,3394090,509,0,5,-75.33,518,100.0,-15.0,101.11874208078342,0,76.46923439005187,-9,6,0,5.086166919483483
35,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403990,3394100,509,0,12,-83.67,518,110.0,-5.0,110.11357772772621,0,82.3974377975002,-9,6,0,4.672614664487052
36,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403985,3394085,509,0,5,-78.78,518,105.0,-20.0,106.88779163215975,0,74.2157021324374,-9,6,0,4.81297754564956
37,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,404000,3394070,509,0,6,-88.0,518,120.0,-35.0,125.0,0,68.73979529168804,-9,6,0,4.118189703988783
38,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403975,3394115,509,0,5,-90.6,518,95.0,10.0,95.524865872714,0,91.00900595749454,-9,6,0,5.382308488098396
39,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403970,3394120,509,0,5,-88.0,518,90.0,15.0,91.2414379544733,0,94.46232220802563,-9,6,0,5.633397563110582
40,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403935,3394155,507,0,5,-74.6,518,55.0,50.0,74.33034373659252,-2,127.27368900609375,-11,6,0,8.417990887582802
41,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,404100,3394055,508,27,5,-95.0,518,220.0,-50.0,225.61028345356956,-1,72.19573393471325,-10,6,0,2.5379296107686375
42,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,404105,3394060,507,27,5,-85.86,518,225.0,-45.0,229.4558781116753,-2,73.6900675259798,-11,6,0,2.744629726467844
43,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403960,3394195,506,0,6,-90.0,518,80.0,90.0,120.41594578792295,-3,133.3664606634298,-12,6,0,5.69099707460626
44,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403950,3394205,505,0,5,-88.29,518,70.0,100.0,122.06555615733703,-4,140.00797980144134,-13,6,0,6.079094598355478
45,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403965,3394200,506,0,5,-86.86,518,85.0,95.0,127.47548783981962,-3,133.17983011986422,-12,6,0,5.377733249708988
46,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403865,3394140,508,0,5,-83.38,518,-15.0,35.0,38.07886552931954,-1,198.19859051364818,-10,6,0,14.714353588433495
47,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403935,3394230,505,0,5,-84.56,518,55.0,125.0,136.56500283747664,-4,151.25050550713325,-13,6,0,5.437758042125864
48,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403940,3394215,505,0,5,-87.69,518,60.0,110.0,125.29964086141668,-4,146.3895403340348,-13,6,0,5.923318467175896
49,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403880,3394115,509,0,6,-82.21,518,0.0,10.0,10.0,0,175.0,-9,6,0,41.98721249581666
50,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403925,3394240,505,0,6,-88.92,518,45.0,135.0,142.30249470757707,-4,156.56505117707798,-13,6,0,5.21974945009138
51,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403875,3394130,508,0,6,-83.74,518,-5.0,25.0,25.495097567963924,-1,186.30993247402023,-10,6,0,21.416714033033625
52,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403995,3394170,507,0,6,-86.89,518,115.0,65.0,132.09844813622905,-2,114.47588900324575,-11,6,0,4.76010784251899
53,2352601,403880.0,3394105.0,9,95,3,3,2585.0,12.2,509,0,6,403895,3394110,509,0,5,-78.27,518,15.0,5.0,15.811388300841896,0,103.43494882292202,-9,6,0,29.648963816069795
